epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,76.3518,5.12521,5.07572,4.20624,0.00038,0.00859,0.0002,2e-05,6e-05,5.21022,8.42075,4.33071,0.00332176,0.00332176,0.00332176
2,151.974,3.90879,3.97565,3.30631,0.85707,0.09374,0.08662,0.01605,0.03304,2.65553,3.83946,2.29513,0.00663313,0.00663313,0.00663313
3,228.173,2.49763,2.64873,2.01446,0.74303,0.1443,0.15788,0.03758,0.06515,2.2467,2.7891,1.83942,0.0099225,0.0099225,0.0099225
4,302.897,2.27693,2.37958,1.76628,0.23347,0.18395,0.17953,0.05096,0.07657,2.16012,2.35548,1.76117,0.009901,0.009901,0.009901
5,377.76,2.1481,2.19999,1.67031,0.3199,0.23533,0.23371,0.06504,0.10087,2.06851,2.2449,1.69123,0.009868,0.009868,0.009868
6,452.415,2.07069,2.05716,1.61328,0.38436,0.30915,0.29137,0.08553,0.12626,2.03148,2.10403,1.68532,0.009835,0.009835,0.009835
7,528.212,2.00269,1.90817,1.56199,0.3995,0.36225,0.33988,0.11234,0.15395,1.92327,1.86148,1.589,0.009802,0.009802,0.009802
8,603.869,1.95864,1.82476,1.54541,0.50461,0.37682,0.38611,0.12806,0.17552,1.85237,1.74753,1.51996,0.009769,0.009769,0.009769
9,679.783,1.91824,1.75482,1.51542,0.47918,0.40943,0.40159,0.13672,0.18585,1.80906,1.77933,1.5086,0.009736,0.009736,0.009736
10,755.571,1.88497,1.70733,1.4936,0.52918,0.4206,0.43228,0.15483,0.20193,1.80518,1.65585,1.50422,0.009703,0.009703,0.009703
11,830.358,1.85642,1.65526,1.48283,0.56894,0.43678,0.4615,0.16808,0.21709,1.77056,1.71469,1.48048,0.00967,0.00967,0.00967
12,905.33,1.83817,1.6289,1.46478,0.57996,0.43202,0.47027,0.17748,0.22287,1.74373,1.57333,1.4702,0.009637,0.009637,0.009637
13,980.634,1.8152,1.59899,1.45567,0.55531,0.44767,0.46816,0.1815,0.22337,1.77809,1.5511,1.48707,0.009604,0.009604,0.009604
14,1056.05,1.81352,1.58224,1.43904,0.53926,0.46925,0.48133,0.18451,0.23048,1.72555,1.56605,1.45073,0.009571,0.009571,0.009571
15,1131.75,1.79224,1.55008,1.43472,0.58985,0.4822,0.50337,0.19783,0.2426,1.69724,1.5181,1.43188,0.009538,0.009538,0.009538
16,1206.1,1.79235,1.54004,1.42544,0.57502,0.49015,0.51472,0.21717,0.2546,1.68713,1.47962,1.41884,0.009505,0.009505,0.009505
17,1281.1,1.78128,1.52266,1.4239,0.60162,0.49469,0.52918,0.22928,0.26415,1.67409,1.44471,1.42374,0.009472,0.009472,0.009472
18,1356.14,1.75845,1.49901,1.41516,0.56178,0.50726,0.52299,0.21421,0.2558,1.68733,1.47861,1.42983,0.009439,0.009439,0.009439
19,1431.65,1.75477,1.47915,1.40386,0.62681,0.49579,0.52806,0.22945,0.26335,1.67167,1.46655,1.42164,0.009406,0.009406,0.009406
20,1506.85,1.74472,1.46258,1.40561,0.68849,0.47242,0.53468,0.24036,0.26922,1.6529,1.45032,1.40327,0.009373,0.009373,0.009373
21,1582.09,1.73321,1.45546,1.39448,0.60184,0.52459,0.55468,0.24248,0.27838,1.65461,1.38615,1.40146,0.00934,0.00934,0.00934
22,1656.59,1.72891,1.43577,1.38588,0.59697,0.52708,0.5467,0.24709,0.27627,1.64976,1.40433,1.40622,0.009307,0.009307,0.009307
23,1731.24,1.72826,1.43109,1.39795,0.63516,0.51969,0.56304,0.25475,0.28388,1.64205,1.3687,1.3982,0.009274,0.009274,0.009274
24,1806.4,1.71277,1.40735,1.38483,0.59957,0.54042,0.56085,0.2535,0.28288,1.6391,1.37541,1.39944,0.009241,0.009241,0.009241
